,date,content,year,month,words
2929,2022-03-07 21:45:00,进行最近一些番/剧的推荐：,2022,3,推荐
4099,2022-03-08 21:00:00,ruc or 复读？emo并纠结中,2022,3,ruc or 复读 emo 纠结
4155,2022-03-08 21:00:00,数学绩点没到3.0，想转不学数学的学院有可能吗,2022,3,数学 绩点 没到 3.0 转不学 数学 学院
4156,2022-03-08 21:00:00,曹新宇老师的中国秘密社会史不知道要不要退，因为对这个一窍不通，啥都没看过，这学期学分还多😭 有没有uu告诉一下老师期末考什么，给分好不好呀？如果啥都不知道能学吗,2022,3,曹新宇 老师 中国 秘密 社会史 一窍不通 看过 学期 学分 uu 告诉 老师 期末考 好不好 能学
4157,2022-03-08 21:00:00,有什么适合晚上充饥的零食吗,2022,3,适合 晚上 充饥 零食
4158,2022-03-08 21:00:00,请问大家有没有推荐的零基础spss课程呢？本科生和研究生课程都可以，想去旁听一下，主要是学习人文社科量化研究方法，感谢🙏,2022,3,推荐 基础 spss 课程 本科生 研究生 课程 旁听 学习 人文 社科 量化 研究 方法 感谢
4125,2022-03-08 21:00:00,有在宿舍养鲜切花的姐妹吗～想组个每周预订鲜花群,2022,3,宿舍 鲜切花 姐妹 组个 每周 预订 鲜花
4124,2022-03-08 21:00:00,学校后勤什么时候倒闭，热水收费已经是冒天下之大不韪了，西区开水房十个机器估计超过一半是坏的，剩下的径流量比之前小了一倍，还有那个什么总经理，还好意思凭什么北京市荣誉，这种小问题三番五次反映也不当回事，不把学生的真实诉求当回事，其心可诛！,2022,3,学校后勤 倒闭 热水 收费 冒天下之大不韪 西区 开水房 十个 机器 估计 超过 一半 剩下 径流量 一倍 总经理 好意思 北京市 荣誉 当回事 学生 真实 诉求 当回事 其心
4123,2022-03-08 21:00:00,有没有友友可以教一下怎么度过平台期哇。我从163减到148。卡住了,2022,3,友友 度过 平台 期哇 163 减到 148 卡住
4122,2022-03-08 21:00:00,绩点3.63在19应统还有什么出路。。。卷死,2022,3,绩点 3.63 19 应统 出路
4121,2022-03-08 21:00:00,战争让我遭受损失,2022,3,战争 遭受 损失
4120,2022-03-08 21:00:00,来个带佬告诉我，本人男之前178-55最瘦的时候练了一个月左右还是没明显腹肌，后来增肥到180-62但是全胖在肚子上了，所以接下来应该咋办，夏天到了真的很emo,2022,3,来个 告诉 178 55 最瘦 一个月 腹肌 增肥 180 62 全胖 肚子 咋办 夏天 emo
4119,2022-03-08 21:00:00,ball一个乒乓球友  lz很菜 really 😭,2022,3,ball 乒乓球 lz 很菜 really
4118,2022-03-08 21:00:00,听说咱们学校学生wps可以有免费vip？！这事儿有人知道吗,2022,3,听说 学校 学生 wps 免费 vip 事儿 有人
4117,2022-03-08 21:00:00,有uu一起练topeB吗～感觉很快就要考期中口语了……,2022,3,uu topeB 很快 考期 口语
4116,2022-03-08 21:00:00,想求一下各位的经验/建议：npy说她感觉我们在一起之后每天的相处和以前没有什么差别，好像我并没有给她更特别的感情，请问我在日常中可以做些什么，让她感觉更好一点呢？,2022,3,想求 经验 建议 npy 相处 差别 特别 感情 日常 做些 更好 一点
4115,2022-03-08 21:00:00,请问各位小姐姐，应该给刚坐完月子的姐姐送什么礼物？,2022,3,小姐姐 完月子 姐姐 礼物
4114,2022-03-08 21:00:00,有的女生明明有对象，为什么还会跟其他男生各种暧昧，接受男生的礼物、请吃饭看电影，各种男女朋友才有的事情？,2022,3,女生 明明 对象 还会 男生 暧昧 接受 男生 礼物 吃饭 电影 男女朋友 事情
4112,2022-03-08 21:00:00,中国人民大学青年志愿者协会3月份出的志愿报名，说好3月6号晚上10点开始报名，我准时准点卡点在晚上10点马上填写问卷，并在30秒内完成问卷提交，但是并没有录到我。我觉得这很离谱。是我手速太慢？还是这有内幕？,2022,3,中国人民大学 青年志愿者协会 月份 志愿 报名 说好 晚上 10 报名 准时 准点 卡点 晚上 10 填写 问卷 30 问卷 提交 录到 离谱 手速 太慢 这有 内幕
4111,2022-03-08 21:00:00,小喇叭里一堆男女对立，可是我好想脱单😭,2022,3,小喇叭 一堆 男女 对立 脱单
4110,2022-03-08 21:00:00,哎，把一切搞砸了，看来自己果真没有作的权利。以前遇见一些有趣的事情总是忍不住和你分享，如今就把这些点滴放在匿名墙上，不知道会不会被你不经意发现……,2022,3,搞砸 权利 遇见 有趣 事情 忍不住 分享 点滴 放在 匿名 墙上 发现
4109,2022-03-08 21:00:00,男的有了女朋友以后还会看美女吗，关注这么多网红美女是什么心态,2022,3,女朋友 还会 美女 关注 多网 美女 心态
4108,2022-03-08 21:00:00,那可是hpv疫苗...或许ruc也会有吗,2022,3,hpv 疫苗 ruc
4107,2022-03-08 21:00:00,生气。在喇叭朋友的建议下看了看网上买水果的行情，发现品园超市15块钱的蓝莓美团只要4块9，而且品园超市的蓝莓很不新鲜，大多数都软了，偶尔还有蓝霉，以后买水果转战线上了！,2022,3,生气 喇叭 朋友 建议 网上 水果 行情 发现 品园 超市 15 块钱 蓝莓 美团 品园 超市 蓝莓 新鲜 蓝霉 水果 战线
4106,2022-03-08 21:00:00,一个女生和男友关系不好，因此答应我如果和男朋友分手会认真考虑和我在一起。请问我是否要受道德谴责？她是否要受道德谴责？,2022,3,女生 男友 关系 不好 答应 男朋友 分手 道德 谴责 道德 谴责
4105,2022-03-08 21:00:00,165 98斤 觉得自己时胖时瘦？？,2022,3,165 98 胖时
4104,2022-03-08 21:00:00,为什么来人大的北京同学排名百分比是我们那里的5-10倍或者更多，但周围北京同学学习成绩上却能整体强于平均水平,2022,3,人大 北京 同学 排名 百分比 10 北京 同学 学习成绩 整体 强于 平均水平
4154,2022-03-08 21:00:00,好像喜欢上管人了怎么办😳,2022,3,喜欢 上管
4103,2022-03-08 21:00:00,请问怎么跟图书馆领导反映情况呢？藏书馆好几个厕所门都关不上(四楼女厕)，已经很久了。,2022,3,图书馆 领导 情况 藏书 好几个 厕所 关不上 四楼 女厕 很久
4153,2022-03-08 21:00:00,韩冬临给分如何,2022,3,韩冬临
4151,2022-03-08 21:00:00,中航广场有疫情了？,2022,3,中航 广场 疫情
4126,2022-03-08 21:00:00,高仰光老师的外国法律史给分怎么样呀，听他上课真的好有趣,2022,3,仰光 老师 外国 法律 上课 有趣
4127,2022-03-08 21:00:00,世纪馆健身房可以退卡了，但是要按使用过的次数单次价格50元扣费，😅有没有什么部门可以管管啊,2022,3,世纪 健身房 退卡 次数 单次 价格 50 扣费 部门 管管
4128,2022-03-08 21:00:00,我分享欲实在是太旺盛了，每天废话好多sos想找个也喜欢什么都分享的妹子一起聊天！（我性别女）,2022,3,分享 实在 旺盛 废话 好多 sos 喜欢 分享 妹子 聊天 性别
4129,2022-03-08 21:00:00,讲个笑话：,2022,3,讲个 笑话
4130,2022-03-08 21:00:00,开一个减肥贴😢 马上夏天不想没有桃花运😢 😢 控制自己的饮食不能再暴饮暴食了😢 😢 😢,2022,3,减肥 夏天 不想 桃花运 控制 饮食 暴饮暴食
4131,2022-03-08 21:00:00,能不能给浴室储物柜消消毒啊,2022,3,浴室 储物柜 消毒
4132,2022-03-08 21:00:00,羡慕没有真的爱过的女孩,2022,3,羡慕 爱过 女孩
4133,2022-03-08 21:00:00,为什么总是我找别人说话，都没人主动来找我聊天，好难过,2022,3,说话 没人 主动 找我聊 难过
4134,2022-03-08 21:00:00,求问本科计算机想跨保金融工程难度大吗？需要什么准备？,2022,3,求问 本科 计算机 跨保 金融 工程 难度
4135,2022-03-08 21:00:00,【我还不能认识新的异性朋友吗】谈了快两年了，女生到底是分不清不怀好意，还是不愿分清呢，npy有的聊天记录看的我头都大了。,2022,3,异性 朋友 两年 女生 分不清 不怀好意 不愿 分清 npy 聊天记录
4136,2022-03-08 21:00:00,matepad需要贴膜吗？不贴膜写字对屏幕损伤大吗？如果贴膜，推荐哪一种呢？请教uu们！,2022,3,matepad 贴膜 贴膜 写字 屏幕 损伤 贴膜 推荐 一种 请教 uu
4137,2022-03-08 21:00:00,bb们有傍晚夕阳的照片吗,2022,3,bb 傍晚 夕阳 照片
4138,2022-03-08 21:00:00,上周npy提的分手，我尝试挽留，他拒绝的特别决绝。说还爱我但是不足够支撑一段感情了。主责确实在我，我也有反思。但他说不想谈恋爱了只想和我做好朋友。这周看他pyq又感觉到了一股被情所伤的气氛…我…还是蛮舍不得的，可以尝试再见一面好好沟通然后提复合吗…,2022,3,上周 npy 分手 尝试 挽留 拒绝 特别 决绝 足够 支撑 一段 感情 主责 确实 反思 不想 谈恋爱 做好 朋友 这周 pyq 一股 情所伤 气氛 舍不得 尝试 再见 好好 沟通 复合
4139,2022-03-08 21:00:00,帮问：朋友在国外疫情太严重临时想回来读书，请问北京或者江沪浙川哪间大学可以用米进去吗？因为证件和时间关系考不了试可能,2022,3,帮问 朋友 国外 疫情 临时 回来 读书 北京 江沪 浙川 哪间 大学 用米 证件 时间 关系
4140,2022-03-08 21:00:00,想问一下有没有上过顾扬游泳的家人们，游泳例假见习的话直接跟老师说可以吗？还需要换泳衣吗…明天第一次上课狠害怕…,2022,3,上过 顾扬 游泳 游泳 例假 见习 老师 泳衣 明天 第一次 上课 害怕
4141,2022-03-08 21:00:00,救救东风吧，学校整个东边没有一个超市，外面的超市发也关了，难不成我买个卷纸都要叫外卖不成？,2022,3,救救 东风 学校 东边 超市 外面 超市发 也关 难不成 我买个 卷纸 叫外卖
4142,2022-03-08 21:00:00,今天疫情通报又增长了几例双榆树关联病例的，学校里好像也有些次密接，吓人，万一有一个不是全完了,2022,3,疫情 通报 增长 几例 双榆树 关联 病例 学校 密接 吓人 全完
4143,2022-03-08 21:00:00,求助rucjr们，黑色的人大棒球服在哪能买到（袖子上好像有21的标志）球球了,2022,3,求助 rucjr 黑色 人大 棒球 服在 哪能 袖子 21 标志 球球
4144,2022-03-08 21:00:00,今天的风像是三亚的夜，今天的我像是那年第一次收到小卡片的少年。,2022,3,像是 三亚 像是 那年 第一次 收到 卡片 少年
4145,2022-03-08 21:00:00,我也来真诚地征个友友！楼主女生，希望是硕博士男生，不要比我矮（168+），如果浅浅地喜欢一点二次元更好啦！一起在春天的校园里散散步聊聊天呀,2022,3,真诚地 征个 友友 楼主 女生 希望 博士 男生 168 浅浅 喜欢 一点 二次元 更好 春天 校园 散散步 聊聊天
4146,2022-03-08 21:00:00,为什么实习那么难找啊 感觉自己条件也还可以 就是大三狗了还没有实习经验 投了好多都一点回复都没有😭,2022,3,实习 条件 大三 实习 经验 投了 好多 一点 回复
4147,2022-03-08 21:00:00,高傲又嘴硬，喜欢说反话，忙碌的日子里谁愿意和你浪费生命来吵架。,2022,3,高傲 嘴硬 喜欢 反话 忙碌 日子 浪费 生命 吵架
4148,2022-03-08 21:00:00,校内哪里有卖创可贴的呀,2022,3,校内 创可贴
4149,2022-03-08 21:00:00,今天是做回朋友的第13天,2022,3,朋友 13
4150,2022-03-08 21:00:00,大家觉得LOL的皮肤好看还是王者荣耀的皮肤好看,2022,3,LOL 皮肤 好看 王者 荣耀 皮肤 好看
4152,2022-03-08 21:00:00,早八线性代数，我真的会谢，给自己来一👊🏻,2022,3,早八 线性代数 会谢
4102,2022-03-08 21:00:00,lz♂大二，有没有大一到大三的xjj处对象呀www,2022,3,lz 大二 大一到 大三 xjj 对象 www
4113,2022-03-08 21:00:00,孩子在上游泳课 孩子扶边漂浮真的漂不起来 可能是水比较冷（？）就不能做到完全放松 但是把身体团成一团的话憋气吐气都能浮 真诚求问扶边漂浮漂不起来能学会游泳嘛uus,2022,3,孩子 游泳 孩子 扶边 漂浮 漂不 放松 身体 团成 一团 憋气 吐气 真诚 求问 扶边 漂浮 漂不 学会 游泳 uus
4093,2022-03-08 21:00:00,《游泳大冤种》,2022,3,游泳 大冤种
4100,2022-03-08 21:00:00,有人看斗罗大陆（包括小说、漫画、动态漫画和动漫）吗？🤓 🤓,2022,3,有人 看斗罗 大陆 包括 小说 漫画 动态 漫画 动漫
4098,2022-03-08 21:00:00,校园情侣的花钱制是怎样的呢？,2022,3,校园 情侣 花钱 制是
4097,2022-03-08 21:00:00,请问国关19级的lzr有对象吗,2022,3,国关 19 lzr 对象
4101,2022-03-08 21:00:00,救。。求助贴。。大四老狗为啥想去字节的实习这么难啊TAT,2022,3,求助 大四 老狗 为啥 字节 实习 TAT
4096,2022-03-08 21:00:00,表白吴智杰，太帅了～,2022,3,表白 吴智杰 太帅
4095,2022-03-08 21:00:00,作为女生，想问一下诸位女性同胞，你想不想要彩礼？现实中你觉得你会不会收彩礼？,2022,3,女生 女性 同胞 想要 彩礼 现实 彩礼
4094,2022-03-08 21:00:00,本科怀孕了怎么办,2022,3,本科 怀孕
206,2022-03-09 20:28:00,人大的奇葩真多，敢不敢以后高考全国同一套卷子同一个分数线？？？？？,2022,3,人大 奇葩 敢不敢 高考 全国 一套 卷子 同一个 分数线
207,2022-03-09 20:28:00,这是一则忏悔录——我觉得自己真的很双标，看到漂亮的小姐姐穿着露脐装或者吊带装的衣服的我会觉得她好美丽，好性感，看到长的丑的女生穿着露脐装或者吊带装我觉得恶心，这么丑谁给你的勇气让你这样穿啊！最近有个女生喜欢我，除了长相以外，她其余的一切我都很欣赏，对我也很好，我却还是无法接受。长相为什么会在我这里有一票否决权呢？可她真的是很美好的灵魂，我却只喜欢萍水相逢一点儿都不了解的美女，非常愧疚。如果我不颜控的话，我们会很幸福的吧。对不起对不起！,2022,3,这是 忏悔录 双标 漂亮 小姐姐 穿着 露脐装 吊带装 衣服 我会 美丽 性感 女生 穿着 露脐装 吊带装 恶心 勇气 有个 女生 喜欢 长相 欣赏 接受 长相 一票否决权 美好 灵魂 喜欢 萍水相逢 一点儿 美女 愧疚 颜控 幸福 对不起 对不起
208,2022-03-09 20:28:00,请问立德楼可以通过什么方式投诉吗？十层自习室的有些同学，可以在晚上清楼之前，麻烦把图书之类的拿走吗？公共自习室占用着座位和插座，也不来自习，把座位私有，真的有些影响别人来学习…,2022,3,立德 方式 投诉 十层 自习室 同学 晚上 清楼 麻烦 图书 拿走 公共 自习室 占用 座位 插座 座位 私有 影响 学习
209,2022-03-09 20:28:00,封校了，今晚有出来喝一杯的吗？,2022,3,封校 今晚 喝一杯
225,2022-03-09 20:28:00,本东风贫民窟人已经建立了完整的物资保障体系：,2022,3,东风 贫民窟 建立 完整 物资 保障体系
226,2022-03-09 20:28:00,双榆树三义庙这些近在咫尺的小区出现病例，咱们身边的同学如果还是和往常一样出入校门来来往往，确实是增加了不少风险。有事情要出去向辅导员提申请好了，又不是完全不能出去。祈祷疫情早点平静消失吧，尽早恢复成备案制，最好恢复成2019年的模样。😆😆😆,2022,3,双榆树 三义 近在咫尺 小区 病例 身边 同学 往常 出入 校门 来来往往 确实 增加 风险 事情 辅导员 申请 祈祷 疫情 早点 平静 消失 恢复 备案制 恢复 2019 模样
212,2022-03-09 20:28:00,下面这段话是写给我异地的女朋友的：,2022,3,这段话 写给 异地 女朋友
205,2022-03-09 20:28:00,本人以前是静园水果爱好者，几年时间亲眼目睹了静园水果涨到多离谱，校内其他水果店的离谱程度就更不用说了给大家推荐一些：,2022,3,静园 水果 爱好者 几年 时间 亲眼目睹 静园 水果 涨到 离谱 校内 水果店 离谱 程度 不用说 推荐
210,2022-03-09 20:28:00,虽然不理解个别同学强烈的“抗议”，我觉得改成审批制还是应该的。改成审批制不是封校，有符合规定的事宜还是可以出去的，在我们院有正当理由老师都会批。确诊病例离学校这么近，也是出于安全考虑，减少一些不必要的出行，影响也没那么大。如果有同学觉得不合理，可以通过正常渠道去和学校沟通，之前参加学校恳谈会，我也提了些意见，感觉学校还是很愿意听大家说的。希望同学们不要当网络喷子。,2022,3,理解 同学 抗议 改成 审批 改成 审批 封校 符合规定 事宜 院有 正当理由 老师 会批 确诊 病例 学校 减少 不必要 出行 影响 同学 不合理 渠道 学校 沟通 参加 学校 恳谈会 意见 学校 希望 同学 网络 喷子
217,2022-03-09 20:28:00,其实审批制也正常，又是残奥会，又是夹心饼干的现状，而且其他城市又开始有大面积爆发的苗头，我们先消停一段吧。,2022,3,审批 残奥会 夹心饼干 现状 城市 大面积 爆发 苗头 消停 一段
204,2022-03-09 20:28:00,果然 男人追到你之后就完全不一样了 在一起之前每次见面要么有惊喜要么有花 追到手之后 再也没送过😢 情人节和妇女节都没有👋,2022,3,男人 追到 每次 见面 惊喜 有花 追到手 再也 没送 情人节 妇女节
202,2022-03-09 20:28:00,舍友总是忽冷忽热的，真的有点让人受不了。平时看起来大大咧咧，挺开朗活泼的女孩，结果突然就黑着脸，你和她说话像没听见（你真的叫她的名字跟她说话也语气不好）、用力甩门、阴阳怪气地讽刺人、甚至骂骂咧咧（气呼呼地让你在非休息时间别发出声音）……然后等她心情好了，又疯疯傻傻，说话说个没完。我不知道她是只针对我一个人还是长这么大以来都这样，确实这毛病让我膈应了一段时间……毕竟寝室是大家共同生活的一个环境，你有情绪、有特殊需求可以不要在寝室里发泄吗，麻烦尊重一下同寝同学的感受，好吗？可能会有人说我小心眼不够大度，我也知道寝室私人关系的矛盾发在小喇叭上可能不太好，但是我真的挺想发泄一下的，希望大家理解！,2022,3,舍友 忽冷忽热 受不了 平时 大大咧咧 开朗 活泼 女孩 说话 听见 名字 说话 语气 不好 用力 甩门 阴阳怪气 讽刺 骂骂咧咧 气呼呼 让你在 休息时间 发出声音 心情 疯疯 傻傻 说话 说个 没完 确实 毛病 一段时间 寝室 生活 环境 情绪 需求 寝室 发泄 麻烦 尊重 同寝 同学 感受 有人 小心眼 大度 寝室 私人关系 矛盾 小喇叭 不太好 挺想 发泄 希望 理解
187,2022-03-09 20:28:00,RUC青团测评：（本人因为极度讨厌豆沙所以没吃豆沙，黑芝麻和蛋黄肉松想想应该不太会出错所以暂时也还没买[大哭]）,2022,3,RUC 青团 测评 讨厌 豆沙 豆沙 黑芝麻 蛋黄 肉松 想想 不太会 出错 暂时 大哭
188,2022-03-09 20:28:00,于学校把备案制今天改为审批制这件事我是支持的，且我觉得没有什么好吐槽的。你问我为什么？？就因为我是一名老生，而且是面临就业压力、毕业压力的应届毕业老生，因为我晓得那种因为有中高风险地区旅居史而居家健康监测无法到校的焦虑心情，因为我晓得好不容易返了校又因为到过“密接”同学去过的食堂而再次核酸加监测而不能自由去图书馆和无法参加用人单位现场宣讲的酸楚。而现在改为审批制最大的出发点和好处恰恰是保护同学并把校内风险降到最低和最为稳妥的方式，至少只要我报了审批，正常来说老师审批我出校参加就业面试复试是没有问题的，而吐槽抱怨的童鞋们大概出校是去吃饭？见npy？？拍拖？？？拜托，在这种疫情反复时期还是以健康为重吧，再说又不是不能出校（当然需要正当理由了，否则对不出校的同学是不公平的不友好的，是风险共担的），无非就是你填个审批手续而已，费不了两三分钟，不算什么了好吧。再再说，说不定什么时候又改回备案制了，现在学校和我们之间的沟通渠道是畅通的，至少我们学院老师每周每月都有类似座谈沟通的机制，实在有什么难处，就找班主任，找辅导员好了，总比在这里乱说话而根本无法解决问题的强！！,2022,3,学校 备案制 改为 审批 这件 支持 好吐槽 一名 老生 面临 就业 压力 毕业 压力 应届 毕业 老生 晓得 那种 高风险 地区 旅居 居家 健康 监测 到校 焦虑 心情 晓得 好不容易 密接 同学 去过 食堂 核酸 监测 自由 图书馆 参加 用人单位 现场 宣讲 酸楚 改为 审批 出发点 好处 保护 同学 校内 风险 降到 最低 最为 稳妥 方式 至少 我报 审批 老师 审批 出校 参加 就业 面试 复试 抱怨 童鞋 出校 吃饭 npy 拍拖 拜托 疫情 反复 时期 健康 为重 正当理由 出校 同学 公平 友好 风险 共担 无非 填个 审批 手续 两三分钟 不算什么 说不定 改回 备案制 学校 之间 沟通 渠道 畅通 至少 学院 老师 每周 每月 类似 座谈 沟通 机制 实在 难处 班主任 辅导员 总比 乱说话 根本无法 解决问题
189,2022-03-09 20:28:00,备案制改成审批制不等于封校。教职工自由出入校，是因为工作在校内，但是生活住宿都在校外，不能也无法封闭出入校，否则就是没人来学校授课了。但是就学校的处理方式，最好给教职工加上出入校的备案工作以掌握行动轨迹。学生呢，生活和学习是可以在校内完成的，作为学生的本分就是学习。另一方面来说，审批制也保证了必要的出入校原因如问诊、实习是可以的，而在北京已经出现疫情的情况下，放弃出去玩，以减少感染的风险，这难道很过分吗？如果变成了密接，轻则集中隔离14天，重则感染新冠，与仅仅对出入校进行限制，孰轻孰重？甚而有人直接说完全放开和病毒共存，对可能带来的人民群众生命安全风险视而不见，说新冠致死率低，辱骂支持防疫的人群为圣母婊。这样的人，私以为不具有人大学生基本的逻辑能力。也是，这个匿名论坛上鱼龙混杂，但是请你们也不要蔑视我们这些沉默着的人大学生，我们不是没有思考能力的羔羊，能轻易被你们剥夺辩证的思维能力。,2022,3,备案制 改成 审批 等于 封校 教职工 自由 出入 是因为 工作 校内 生活 住宿 校外 封闭 出入 没人来 学校 授课 学校 方式 教职工 出入 备案 工作 轨迹 学生 生活 学习 校内 学生 本分 学习 审批 保证 出入 原因 问诊 实习 北京 疫情 情况 放弃 出去玩 减少 感染 风险 过分 密接 轻则 隔离 14 感染 新冠 出入 孰轻孰重 有人 放开 病毒 共存 带来 人民 群众 生命安全 风险 视而不见 新冠 致死率 辱骂 支持 防疫 人群 圣母 大学生 逻辑 能力 匿名 论坛 鱼龙混杂 蔑视 沉默 大学生 思考 能力 羔羊 轻易 剥夺 辩证 思维能力
190,2022-03-09 20:28:00,在疫情防控这件事情上，“放开派”是不是有点偏激了？“疫情已经控制不住了”，说出这种话，是从来不关注疫情防控的历史吗？而且，能够轻描淡写地说出“阵痛”“死亡”的人，是把成千上万的人的性命当成儿戏吗？我也不说别的，你愿意为了放开负起责任吗？说直接的，要是放开之后，医疗资源挤兑，征集你去做义工，让你交钱组建医疗基金，你愿意吗？你要是真的有这个担当，我就不反对你。但你真的能为自己的选择负责吗？,2022,3,疫情 防控 这件 事情 放开 偏激 疫情 控制 不住 说出 从来不 关注 疫情 防控 历史 轻描淡写 说出 阵痛 死亡 成千上万 性命 当成 儿戏 放开 责任 放开 医疗 资源 挤兑 征集 义工 交钱 组建 医疗 基金 担当 反对 能为 选择 负责
191,2022-03-09 20:28:00,现在社会连所谓的社会精英、知识分子、高学历人群、白领蓝领都感觉生活压力山大，买不起房子，生不起孩子、更别说二孩，都感到内卷焦虑，那些中国几亿人的普通群体怎么办？,2022,3,社会 社会 精英 知识分子 高学历 人群 白领 蓝领 生活 压力 买不起 房子 生不起 孩子 二孩 感到 焦虑 中国 几亿 群体
192,2022-03-09 20:28:00,有一说一，不怎么爱出校，属于校内搞定一切的。就是不太希望那些没事出去瞎转悠的，最终影响大家。这两天这波疫情就在附近，你没事去趟超市，下个馆子，看场电影成了密接，回头我却因为去了宿舍、教室、食堂跟着成了次密接，又是核酸又是隔离的，想着都麻烦。而且学校又不是不让你出去，正常审批出去就是了，核心就是特殊时期别出去瞎转悠，这样也能给大家争取一个安全的环境啦,2022,3,出校 校内 搞定 不太 希望 没事 转悠 最终 影响 两天 这波 疫情 没事 超市 下个 馆子 电影 密接 回头 宿舍 教室 食堂 跟着 密接 核酸 隔离 想着 麻烦 学校 不让 审批 核心 时期 别出去 转悠 环境
193,2022-03-09 20:28:00,一个思路：我们不应该再继续要求解封，因为【或许】现在或以后，真的有封校的必要。,2022,3,思路 解封 封校
194,2022-03-09 20:28:00,双榆树，看到三义庙也发现疑似阳性的了，感觉疫情把学校快要包围了呀！谁不想轻松自在的过大学生活呀，但一时的无拘无束说不定换来的就是半个月足不出户，还得让爹妈担心。何况现在有正事儿审批也能出入。大家还是坦然对待，坚持一阵子吧。以现在咱们的防疫水平，相信用不了多久，周围就控制住了，到时候就恢复了呢。最好是疫情快点过去！,2022,3,双榆树 三义 发现 疑似 阳性 疫情 学校 包围 不想 轻松自在 大学 生活 无拘无束 说不定 换来 半个 足不出户 爹妈 担心 正事儿 审批 出入 坦然 一阵子 防疫 水平 多久 控制 到时候 恢复 疫情 快点
195,2022-03-09 20:28:00,在这个日增五百的中国，疫情已经控制不住了，动态清零的策略却仍然被由上而下地贯彻着，影响着无数人的自由，当然包括大学生。,2022,3,日增 五百 中国 疫情 控制 不住 动态 清零 策略 由上而下 贯彻 影响 无数 自由 包括 大学生
196,2022-03-09 20:28:00,你在人大最讨厌什么事情,2022,3,人大 讨厌 事情
197,2022-03-09 20:28:00,中国经济增长之谜：,2022,3,中国 经济 增长 之谜
198,2022-03-09 20:28:00,每天都害怕自己喜欢的师兄成为别人的对象,2022,3,害怕 喜欢 师兄 对象
199,2022-03-09 20:28:00,为什么小喇叭上一有人出现复读的想法，就劝ta复读去北边呢？有点怪🤒,2022,3,小喇叭 有人 复读 ta 复读 北边
200,2022-03-09 20:28:00,哭哭了，股市和基金亏了好多钱，是发生了什么吗？怎么a股这两天这么跌,2022,3,哭哭 股市 基金 亏了 好多钱 发生 两天
201,2022-03-09 20:28:00,望ruc知晓：封校封不住疫情，要真想控制住，全员核酸全员宿舍网课来的更有效，全员核酸筛要是没问题，就快点解封……这样最多五天时间就搞定了，效率高有实效，还不用封校一个月🤗,2022,3,ruc 知晓 封校 不住 疫情 真想 控制 全员 核酸 全员 宿舍 网课 全员 核酸 快点 解封 五天 时间 搞定 效率高 实效 不用 封校 一个月
203,2022-03-09 20:28:00,有没有uu玩和平精英啊，最好是qq区，感觉咱们学校基本没人玩啊,2022,3,uu 和平 精英 qq 学校 没人
216,2022-03-09 20:28:00,就出入校而言，病例都到门口了，等两天看看形势我不觉得有啥困难，去年审批制最后在疫情压力小的时候也可以批准生活的事由。我在学院帮忙，凭心而论调整政策跟大家的防疫观念没有关系吗，每次帮忙梳理打卡的信息，都提醒了从相关城市回来了，都还有人不愿意上报，也不是少数。既然普遍配合排查的意愿无法满足宽松的标准，那调整政策就不是无辜的。,2022,3,出入 病例 门口 两天 形势 困难 去年 审批 疫情 压力 批准 生活 事由 学院 帮忙 凭心 调整 政策 防疫 观念 关系 每次 帮忙 梳理 打卡 信息 提醒 相关 城市 回来 上报 配合 排查 意愿 宽松 标准 调整 政策 无辜
211,2022-03-09 20:28:00,乒乓球课跟不上建议退课吗？每天都练快一个小时 掌握得还是不怎么样 学英语学专业课都没这么用心😭😭😭😭 感觉占用太多时间了 退课又怕会影响大三大四😇,2022,3,乒乓球 跟不上 建议 退课 小时 不怎么样 英语 专业课 用心 占用 时间 退课 影响 大三 大四
214,2022-03-09 20:28:00,五十年内无恋爱计划,2022,3,五十年 恋爱 计划
234,2022-03-09 20:28:00,请问篆刻给分怎么样啊，一般是多少分啊（孩子没有绘画基础ww）,2022,3,篆刻 孩子 绘画 基础 ww
233,2022-03-09 20:28:00,游泳之后晃脑袋，右边耳朵轰隆轰隆响，是正常的吗😭😭😭应该怎么解决呢,2022,3,游泳 脑袋 右边 耳朵 轰隆轰隆 解决
232,2022-03-09 20:28:00,男生是不是都在深水区上课考试……真的要晕厥,2022,3,男生 深水 上课 考试 晕厥
231,2022-03-09 20:28:00,emmm，就是，到大学，感觉自己性格变了，以前蛮自信一个人，现在唯唯诺诺的，连上课回答问题都不敢，感觉心底都是自卑了……,2022,3,emmm 大学 性格 自信 唯唯诺诺 上课 回答 心底 自卑
230,2022-03-09 20:28:00,外教frank真的很雷吗 孩子怕了,2022,3,外教 frank 很雷 孩子
229,2022-03-09 20:28:00,呜哇......这里是一只沉闷的男孩，要疯啦！,2022,3,...... 一只 沉闷 男孩
228,2022-03-09 20:28:00,谈恋爱找个孩子气的可爱弟弟好呢，还是成熟一点的哥哥好呢，我比较大大咧咧的性格又喜欢被宠着，但是有时候也有想当姐姐的愿望。。矛盾,2022,3,谈恋爱 找个 孩子气 可爱 弟弟 成熟 一点 哥哥 大大咧咧 性格 喜欢 被宠 有时候 姐姐 愿望 矛盾
